#Point ID; Cross section heading stationing[m]; Measurement point type; Location code; Date; Time; Value[m]; Zero Flag; Err Flag; Remark; Delta[mm]
GWSMS008M4_RD; 8.00000000; Radial Displacement; 04; 30.01.2023; 14:00:00; 10.76967097; 0; 0; ; -1.55323168
GWSMS008M4_RD; 8.00000000; Radial Displacement; 04; 31.01.2023; 10:00:00; 10.76974259; 0; 0; ; -1.48161644
GWSMS008M4_RD; 8.00000000; Radial Displacement; 04; 01.02.2023; 08:00:00; 10.76995323; 0; 0; ; -1.27097144
GWSMS008M4_RD; 8.00000000; Radial Displacement; 04; 02.02.2023; 06:00:00; 10.76995482; 0; 0; ; -1.26938179
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 09.01.2023; 10:00:00; 10.78362662; 1; 0; ; 0.00000000
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 10.01.2023; 10:00:00; 10.78367657; 0; 0; ; 0.04994227
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 11.01.2023; 10:00:00; 10.78220230; 0; 0; ; -1.42432597
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 13.01.2023; 10:00:00; 10.78169973; 0; 0; ; -1.92689360
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 16.01.2023; 12:00:00; 10.78120268; 0; 0; ; -2.42394545
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 17.01.2023; 08:00:00; 10.78089728; 0; 0; ; -2.72934661
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 18.01.2023; 10:00:00; 10.77840650; 0; 0; ; -5.22012000
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 19.01.2023; 07:00:00; 10.77810386; 0; 0; ; -5.52276547
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 20.01.2023; 12:00:00; 10.77869260; 0; 0; ; -4.93402305
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 24.01.2023; 13:00:00; 10.78016453; 0; 0; ; -3.46209668
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 25.01.2023; 11:00:00; 10.78005633; 0; 0; ; -3.57029223
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 26.01.2023; 11:00:00; 10.77985915; 0; 0; ; -3.76747344
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 27.01.2023; 09:00:00; 10.77995911; 0; 0; ; -3.66751109
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 30.01.2023; 14:00:00; 10.77966197; 0; 0; ; -3.96465362
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 31.01.2023; 10:00:00; 10.77965922; 0; 0; ; -3.96739814
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 01.02.2023; 08:00:00; 10.77976193; 0; 0; ; -3.86469130
GWSMS008M5_RD; 8.00000000; Radial Displacement; 05; 02.02.2023; 06:00:00; 10.77954281; 0; 0; ; -4.08380830
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 09.01.2023; 10:00:00; 10.80683396; 1; 0; ; 0.00000000
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 10.01.2023; 10:00:00; 10.80736370; 0; 0; ; 0.52974299
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 11.01.2023; 10:00:00; 10.80411102; 0; 0; ; -2.72293970
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 13.01.2023; 10:00:00; 10.80278815; 0; 0; ; -4.04580650
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 16.01.2023; 12:00:00; 10.80174608; 0; 0; ; -5.08787850
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 17.01.2023; 08:00:00; 10.80143220; 0; 0; ; -5.40176238
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 18.01.2023; 10:00:00; 10.79943512; 0; 0; ; -7.39883919
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 19.01.2023; 07:00:00; 10.79898906; 0; 0; ; -7.84489350
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 20.01.2023; 12:00:00; 10.79927210; 0; 0; ; -7.56186002
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 24.01.2023; 13:00:00; 10.79881836; 0; 0; ; -8.01560201
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 25.01.2023; 11:00:00; 10.79875338; 0; 0; ; -8.08058108
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 26.01.2023; 11:00:00; 10.79872029; 0; 0; ; -8.11367106
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 27.01.2023; 09:00:00; 10.79873132; 0; 0; ; -8.10264291
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 30.01.2023; 14:00:00; 10.79864428; 0; 0; ; -8.18967988
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 31.01.2023; 10:00:00; 10.79860019; 0; 0; ; -8.23377068
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 01.02.2023; 08:00:00; 10.79836230; 0; 0; ; -8.47166152
GWSMS008M6_RD; 8.00000000; Radial Displacement; 06; 02.02.2023; 06:00:00; 10.79840642; 0; 0; ; -8.42754014
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 09.01.2023; 10:00:00; 10.77199571; 1; 0; ; 0.00000000
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 10.01.2023; 10:00:00; 10.77327021; 0; 0; ; 1.27450412
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 11.01.2023; 10:00:00; 10.77133316; 0; 0; ; -0.66255314
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 13.01.2023; 10:00:00; 10.77061063; 0; 0; ; -1.38507983
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 16.01.2023; 12:00:00; 10.77016312; 0; 0; ; -1.83258838
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 17.01.2023; 08:00:00; 10.76984166; 0; 0; ; -2.15405345
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 18.01.2023; 10:00:00; 10.77034326; 0; 0; ; -1.65244540
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 19.01.2023; 07:00:00; 10.77038978; 0; 0; ; -1.60592749
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 20.01.2023; 12:00:00; 10.76966150; 0; 0; ; -2.33420805
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 24.01.2023; 13:00:00; 10.76876678; 0; 0; ; -3.22892656
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 25.01.2023; 11:00:00; 10.76876678; 0; 0; ; -3.22892656
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 26.01.2023; 11:00:00; 10.76904174; 0; 0; ; -2.95396681
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 27.01.2023; 09:00:00; 10.76912506; 0; 0; ; -2.87064681
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 30.01.2023; 14:00:00; 10.76942145; 0; 0; ; -2.57426050
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 31.01.2023; 10:00:00; 10.76907864; 0; 0; ; -2.91706712
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 01.02.2023; 08:00:00; 10.76912506; 0; 0; ; -2.87064681
GWSMS008M7_RD; 8.00000000; Radial Displacement; 07; 02.02.2023; 06:00:00; 10.76964048; 0; 0; ; -2.35523238
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 09.01.2023; 10:00:00; 10.82334691; 1; 0; ; 0.00000000
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 11.01.2023; 10:00:00; 10.81832535; 0; 0; ; -5.02155884
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 13.01.2023; 10:00:00; 10.81733540; 0; 0; ; -6.01150685
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 16.01.2023; 12:00:00; 10.81677045; 0; 0; ; -6.57645646
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 17.01.2023; 08:00:00; 10.81655675; 0; 0; ; -6.79015965
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 18.01.2023; 10:00:00; 10.81868103; 0; 0; ; -4.66588069
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 19.01.2023; 07:00:00; 10.81889407; 0; 0; ; -4.45283509
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 20.01.2023; 12:00:00; 10.81804203; 0; 0; ; -5.30488183
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 24.01.2023; 13:00:00; 10.81606096; 0; 0; ; -7.28594753
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 25.01.2023; 11:00:00; 10.81634380; 0; 0; ; -7.00310518
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 26.01.2023; 11:00:00; 10.81634450; 0; 0; ; -7.00240901
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 27.01.2023; 09:00:00; 10.81627344; 0; 0; ; -7.07346976
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 30.01.2023; 14:00:00; 10.81648546; 0; 0; ; -6.86145380
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 31.01.2023; 10:00:00; 10.81627367; 0; 0; ; -7.07323678
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 01.02.2023; 08:00:00; 10.81655582; 0; 0; ; -6.79108782
GWSMS008M8_RD; 8.00000000; Radial Displacement; 08; 02.02.2023; 06:00:00; 10.81683755; 0; 0; ; -6.50936413
